0	2399
0	2180
4	469
1	2631
4	1407
3	477
3	912
11	966
0	373
0	186
1	633
0	751
0	1108
18	1154
4	47
0	1945
0	2510
4	1294
0	2867
28	1283
13	807
0	484
0	809
0	670
0	1219
0	1544
4	865
0	2173
18	584
43	1907
9	13
11	164
13	184
12	896
0	403
0	984
0	1293
0	1703
0	2284
41	522
4	333
0	2641
18	709
29	1122
45	50
29	792
31	532
12	714
0	2
0	631
0	1468
1	1314
0	2390
0	2203
4	2411
18	212
8	66
29	1704
18	673
0	2752
17	2717
0	332
0	177
0	742
0	1067
0	1936
1	37
4	22
24	1847
2	2082
4	1525
22	168
4	2554
0	2826
0	507
0	800
36	92
0	661
0	1551
0	2164
42	1357
45	922
45	357
1	628
11	221
0	106
0	991
0	1284
0	1726
3	442
0	2275
5	66
5	541
14	741
0	25
0	590
0	1459
18	207
1	1904
0	2040
3	926
5	1816
5	1266
0	2349
5	942
28	20
4	561
0	2759
0	323
0	136
1	62
0	1058
0	1943
4	704
18	405
4	1642
0	2524
6	370
0	765
0	2817
11	69
0	498
0	1388
0	1233
0	1542
0	2123
1	1554
5	58
0	2992
4	1411
9	63
24	1239
3	1990
13	543
13	373
14	950
0	982
1	277
0	1856
0	1717
0	2298
0	2607
9	904
29	341
14	187
0	16
0	581
0	1418
0	2047
4	568
2	268
1	2077
0	2340
0	2782
11	1740
5	2133
4	2137
0	346
0	143
0	756
0	1081
0	1646
0	2515
4	4
4	1617
6	800
21	1373
11	122
11	2862
0	457
0	830
0	1379
1	778
0	1565
4	862
1	509
2	667
4	2082
45	343
47	23
0	120
0	941
0	1298
0	1863
0	1676
0	2289
0	2598
5	1326
3	1673
44	324
29	1464
9	580
0	23
0	604
1	724
0	1409
0	2038
4	124
21	2552
3	908
0	2912
11	1733
0	337
0	134
0	715
0	1072
1	1779
4	694
3	243
3	1053
4	1624
0	2474
5	342
0	2847
18	1208
0	448
1	502
0	1402
0	1199
0	1556
0	2137
0	2958
3	1194
4	1060
12	210
24	2464
0	127
0	932
1	359
0	1513
0	2248
1	2571
0	2621
9	487
13	2230
9	589
29	1563
7	1653
14	1616
0	238
0	595
0	1432
0	1997
1	144
4	123
0	2919
3	1823
16	1561
14	52
0	296
0	157
0	706
0	1079
0	1660
0	2465
4	10
0	2838
3	1497
13	697
0	455
0	780
0	1393
0	1190
1	1637
0	1771
4	844
0	2128
0	2949
7	252
13	1835
0	118
0	955
0	1877
0	1690
18	1612
24	124
0	2612
3	1783
0	2255
13	2223
11	342
13	1351
0	229
0	554
0	1439
0	1988
0	2313
0	2942
0	2723
29	465
13	1602
29	2301
0	303
0	148
0	729
0	1038
4	2952
3	225
21	514
8	1920
3	1035
4	1488
0	2488
29	1377
29	23
13	690
35	1587
0	478
0	771
0	1352
0	1213
0	1762
0	2135
4	128
5	30
4	1066
3	2650
0	2972
45	2723
14	1715
34	53
0	77
0	946
1	1828
0	1836
0	1681
38	533
0	2246
0	1511
4	1209
4	986
4	279
29	1411
1	575
0	545
0	252
1	226
0	1430
0	2304
0	2746
3	1462
1	2486
0	2933
0	2011
11	2813
0	294
36	23
0	720
0	1029
0	1610
0	2495
4	248
4	2508
3	230
4	1503
1	1734
29	677
14	1916
13	1431
0	469
0	794
0	1359
0	1204
0	1785
0	2963
4	1732
14	1089
13	1885
0	68
0	905
0	1534
0	1827
1	647
3	388
0	2408
0	2562
21	135
45	694
0	2269
4	286
9	941
16	324
0	243
1	251
0	568
0	1133
0	2002
24	2160
0	2311
0	2737
4	1335
3	1906
13	2098
0	2892
0	317
0	866
0	727
0	1052
0	1601
3	239
0	2486
41	1403
5	330
4	2593
45	856
0	428
0	785
0	1350
0	1163
0	1776
18	2291
0	2666
4	1731
0	2085
35	1422
0	896
0	1525
0	1850
0	2415
0	2260
4	2585
0	575
0	1124
0	1961
0	2334
4	95
4	404
21	871
0	2696
32	1530
14	581
0	308
0	889
0	686
0	1043
36	466
0	2445
4	238
3	1150
4	657
11	148
0	419
36	735
0	1373
0	1154
5	2178
0	2108
4	381
0	2657
4	1738
13	2743
29	1970
13	2317
35	84
0	82
1	657
0	903
0	1484
0	2219
4	951
0	2576
28	1211
13	959
13	74
13	1387
0	193
0	566
0	1147
0	1952
4	521
24	274
4	403
21	250
36	2086
21	1307
0	2703
0	2906
11	60
0	267
0	880
0	677
0	1258
0	1631
3	221
38	1154
19	1561
3	1594
38	429
0	2436
28	1798
13	2485
13	300
0	442
0	1007
0	1364
0	1177
0	1742
0	2099
25	2194
2	466
4	356
38	102
11	282
13	551
41	2162
0	926
0	1475
0	1800
24	821
0	2210
0	2429
3	1285
0	2583
2	2266
13	2252
4	609
11	363
0	216
0	525
0	1138
0	1959
0	2540
2	244
4	410
3	991
4	2007
0	2694
0	2897
24	932
34	827
0	258
0	887
0	700
0	1249
0	1622
0	2459
1	2904
4	1577
21	1242
5	234
13	154
11	2365
0	433
0	998
0	1323
0	1168
0	1733
0	2058
18	2268
0	2687
9	421
7	1128
35	1016
0	32
0	917
0	1498
1	342
0	1807
4	2185
4	498
0	2233
38	253
0	2420
24	753
0	2798
0	362
1	937
0	516
0	1097
0	1982
0	2531
4	52
1	1405
39	1399
4	1323
0	2856
9	135
38	1956
0	281
0	846
0	691
0	1272
0	1581
38	778
36	2235
0	2450
6	1109
3	203
34	1922
35	1040
0	392
0	1021
0	1314
0	1175
0	1756
4	2273
24	62
4	1703
0	2049
45	408
13	2360
13	1285
0	39
1	175
0	1489
0	1798
20	42
3	18
22	327
4	1846
6	13
0	620
0	2224
11	1717
0	2379
0	2789
0	353
0	214
1	216
0	539
1	533
4	742
4	51
0	1973
5	1061
4	1298
0	2554
0	2708
32	593
0	272
0	837
0	650
0	1279
18	604
0	1572
4	194
0	2153
4	1108
4	885
3	1553
3	647
29	2397
0	399
0	1012
0	1337
0	1902
0	1747
0	2072
2	1906
3	1259
0	2637
18	802
27	16
13	1907
13	1342
0	611
0	1448
0	1821
4	606
5	1181
0	2231
0	2370
4	2431
18	2452
0	2812
11	1137
0	376
0	173
0	530
0	1095
0	1932
0	2545
1	2533
0	2854
0	279
0	860
0	641
0	1270
0	1595
3	313
0	2144
6	648
24	2324
21	1269
4	892
13	133
30	893
0	390
0	971
0	1328
0	1893
0	1706
0	2079
4	344
1	2183
37	2753
13	2772
45	394
35	121
0	53
0	634
0	1455
0	1812
4	914
3	471
0	2190
29	1024
46	166
0	383
0	164
0	745
0	1118
0	1923
0	2504
3	612
0	2877
4	1280
26	210
29	2238
18	312
0	494
0	664
0	851
0	1586
0	2151
0	1229
3	1096
0	2988
24	1219
13	2514
13	329
35	145
0	413
0	962
4	2689
0	1916
0	1697
4	778
4	327
0	2651
0	1335
13	2339
35	126
0	12
0	625
1	719
0	2027
0	2384
0	2181
0	2762
11	1017
13	981
0	374
0	187
0	736
0	1109
0	1946
24	2216
38	935
0	2511
0	2868
4	1970
9	163
35	2005
0	485
0	810
0	671
0	1220
0	1545
8	1606
4	866
0	2174
3	762
4	2809
0	2979
28	293
13	183
0	985
0	1294
1	282
0	1907
8	1130
4	334
0	2642
28	1141
13	2193
4	1232
5	1933
14	852
0	3
0	584
0	1469
0	2018
0	2391
3	453
1	2050
0	2204
29	1703
13	2274
34	309
0	333
0	178
0	743
0	1068
18	561
0	1937
4	23
0	2827
2	2083
11	1838
9	895
29	718
11	79
14	2115
9	164
35	1188
28	1728
0	508
0	801
0	662
0	1243
0	1536
36	93
0	2165
4	2442
3	2213
13	2500
9	2679
13	1489
4	2935
1	275
0	976
0	1285
0	1866
3	445
4	1016
0	2276
0	2601
38	184
45	1291
13	1
0	26
0	591
0	1460
18	1839
0	2041
0	2195
0	2350
9	294
4	2387
0	2776
0	324
0	137
0	766
1	61
0	1059
0	1640
3	603
4	1643
2	2106
0	2525
3	1509
4	30
11	68
13	653
16	9
0	499
0	824
0	1389
0	1234
0	1543
0	2124
1	507
5	57
24	1379
0	2993
30	2023
0	98
1	2015
0	1857
0	1718
0	2299
0	2592
0	1308
45	2202
4	2156
29	2475
0	17
0	582
0	1419
0	2032
2	269
0	2341
0	2783
9	792
48	882
11	2768
14	668
0	347
1	579
0	757
0	1082
0	1647
0	2516
4	1618
0	458
0	831
0	1380
0	1193
3	282
45	907
10	1736
11	202
47	22
30	832
0	2431
0	121
0	942
0	1299
0	1880
0	1677
0	2290
3	427
0	2599
4	1229
1	698
29	1100
4	315
13	51
13	1364
0	232
0	605
0	1410
0	2039
24	884
4	125
24	158
31	1342
4	1372
20	2412
0	2774
0	2913
11	424
24	2577
0	338
0	135
0	1073
0	1638
4	695
0	2475
4	1625
5	154
3	585
0	2832
27	1922
13	703
13	1131
0	449
0	822
0	1403
0	1184
0	1557
0	2138
11	2285
2	2418
0	2959
0	112
0	933
0	1514
0	1887
0	1668
0	2249
0	2622
24	1504
9	588
13	44
1	556
0	596
3	2486
18	642
0	2355
0	1433
36	862
0	2936
43	662
29	545
48	864
0	297
0	158
0	707
0	1032
0	1661
3	251
4	702
0	2839
13	696
30	803
0	472
0	781
0	1394
0	1191
0	1772
2	1931
0	2129
0	2950
13	1695
0	119
0	956
0	1505
18	161
0	1691
4	988
4	297
21	2456
18	2070
0	2240
0	2613
16	1922
13	1350
0	230
0	555
1	232
3	83
0	2314
0	2724
0	2943
29	464
13	1003
16	2695
29	2300
0	288
0	149
0	730
0	1039
0	1652
36	1001
4	242
3	695
21	1399
0	2489
29	1376
1	322
13	892
14	1914
0	479
0	772
1	1930
0	1214
0	1763
4	820
0	2088
0	1353
0	78
0	947
0	1528
0	1837
0	1682
4	2898
0	2572
4	272
13	2215
14	1571
1	59
0	253
0	546
1	225
24	2154
0	2305
4	106
0	1431
0	2747
0	2934
13	1029
0	295
0	876
0	721
1	18
0	1030
0	1611
0	2480
45	1780
11	153
14	1917
13	1430
0	470
0	795
0	1344
1	1923
0	1786
0	2095
0	1205
4	1733
0	2964
9	67
13	2895
13	198
13	1884
0	69
0	906
0	1535
1	1511
0	2409
0	2270
4	962
0	2563
7	439
10	34
13	908
0	244
0	569
24	2161
1	1296
0	2003
1	1709
0	1134
0	2738
4	1328
0	2328
11	1207
13	2097
0	2893
0	318
0	867
0	680
18	949
0	1602
0	1053
4	224
2	155
1	1021
0	2487
29	232
9	2479
11	158
0	429
0	786
1	1924
0	1164
0	1777
4	375
0	2667
13	2323
9	1893
45	1225
14	1666
0	2814
0	92
0	897
0	1526
0	1851
3	57
24	669
0	2261
0	2400
4	1192
0	2586
27	943
20	727
14	2386
0	203
0	560
0	1125
0	1962
0	2335
3	541
4	405
4	2348
1	2439
0	2697
18	742
0	2884
29	112
9	1607
0	890
0	687
0	1044
5	2507
16	90
0	420
0	1001
0	1374
0	1155
37	97
0	1736
4	382
0	2658
9	442
13	2316
13	1667
0	83
1	347
0	920
0	1485
0	1842
18	846
0	2407
45	679
13	958
14	105
0	194
1	244
0	1148
0	1953
4	522
24	275
3	79
38	83
0	567
0	2326
0	2688
0	2907
13	2968
13	474
45	2426
0	268
0	881
0	678
20	1568
3	2133
4	665
38	1790
0	2437
18	474
4	1461
2	1159
11	761
35	1125
0	443
0	992
0	1365
0	1178
0	1743
0	2100
18	365
0	2681
36	521
45	421
13	2309
13	550
13	241
14	193
34	515
0	42
0	927
0	1476
0	1801
3	39
4	2179
0	2211
0	2430
4	1182
0	2792
9	1434
13	66
0	217
0	526
0	1139
0	1976
4	753
0	2541
1	205
0	2695
4	1325
3	2862
11	507
30	293
9	2052
12	1373
16	1199
0	259
0	840
0	701
0	2460
4	221
4	1578
11	2364
0	434
0	999
0	1324
0	1169
0	1734
0	2059
4	364
0	2672
1	292
9	562
48	979
7	2557
0	33
0	918
0	1792
4	617
0	2234
0	2799
4	1864
0	363
0	208
0	517
18	6
0	1098
0	1983
0	2532
0	2718
12	2377
29	1189
35	364
0	282
0	847
0	692
0	1273
0	1582
1	119
0	2451
29	641
13	1459
0	393
0	1022
0	1315
1	1451
0	1757
0	1896
4	363
5	99
0	2050
13	600
13	1710
11	2600
13	1284
0	56
0	621
1	763
0	1799
4	592
22	787
1	2085
4	1847
0	2225
0	2380
13	2610
0	2790
13	937
29	2767
0	354
0	215
0	540
3	2885
0	1974
0	2555
0	2848
0	2709
4	1990
5	2462
29	415
35	277
0	273
0	838
0	651
0	1264
0	1573
1	72
47	2049
24	546
4	2573
4	1442
30	891
13	2017
21	253
0	384
0	1013
0	1338
0	1903
0	1748
4	773
18	342
0	2073
3	791
0	2638
5	2736
13	28
35	1001
0	63
18	233
0	1449
1	1501
4	607
43	1426
36	1749
0	1822
0	2184
0	2371
0	377
18	120
0	531
0	174
0	1112
3	171
4	59
2	2538
0	2546
0	1933
5	2439
11	1217
0	2855
0	488
0	861
0	642
0	1271
0	1596
4	2113
6	2478
0	2145
3	655
4	1449
0	391
0	972
0	1329
0	1894
0	1707
0	2064
4	345
39	1087
3	796
0	2629
13	2771
13	21
3	2994
14	843
0	54
0	635
18	1398
1	1494
24	786
0	1813
0	2191
1	184
0	2394
45	1456
31	1627
0	368
0	165
0	746
0	1119
0	1924
0	2505
4	2550
6	753
3	144
4	1281
4	1663
0	2878
0	495
0	852
0	665
0	1230
0	1587
4	868
0	2168
0	2989
13	2822
11	1367
17	2680
11	161
29	215
3	2982
0	414
1	861
0	1288
0	963
0	1698
0	2071
0	2652
4	2271
9	1249
13	579
0	13
1	718
0	1447
0	2028
0	2385
24	2106
0	2763
3	2543
14	648
0	375
0	188
0	737
0	1110
1	34
0	2496
18	106
0	1947
3	1526
0	2869
46	1636
9	1288
45	1700
13	666
0	486
18	1021
1	83
0	1221
0	1546
0	2175
0	656
0	2980
5	641
11	1356
1	522
13	182
14	369
13	1804
1	854
0	986
0	1295
0	405
18	1497
0	1908
3	778
21	2170
0	2643
45	48
0	4
0	585
0	2019
3	113
0	2205
0	2344
0	2754
4	1376
39	1993
29	604
11	388
45	2925
0	334
0	179
0	760
19	324
0	1069
38	991
0	1938
1	909
23	195
3	1535
0	2503
4	2532
14	2112
11	78
13	1151
0	509
0	802
0	663
1	481
0	1244
0	1537
36	94
0	2166
3	2212
13	175
30	855
13	378
18	186
0	977
0	1286
0	1867
0	1712
4	1017
0	2277
0	2602
13	2388
45	1290
30	88
14	1032
0	27
0	576
0	1461
0	2042
0	2351
0	2196
4	453
0	2777
11	445
35	786
13	1628
0	325
0	138
1	60
0	1060
0	767
0	1641
3	602
0	2526
4	706
6	368
11	1830
9	871
16	1264
0	825
0	1390
0	1235
0	1560
0	2125
13	541
0	99
0	936
0	1309
1	363
0	1858
0	1719
0	2300
0	2593
25	1578
11	1028
11	926
13	622
13	1370
0	18
0	583
0	1420
1	1330
0	2033
4	119
4	460
0	2342
24	291
0	2768
34	324
0	348
0	129
0	758
0	1083
0	1632
18	394
4	6
4	1619
4	1960
0	2517
3	1046
8	193
29	10
12	70
29	2177
0	816
0	1381
1	499
0	1567
4	856
4	149
21	614
0	2116
9	403
0	2953
11	205
18	172
0	122
0	1300
0	1881
0	1678
0	2291
4	292
0	2616
4	1230
0	943
7	2501
0	233
0	1411
0	1992
4	545
4	459
11	593
29	914
11	427
13	1049
0	339
0	152
0	717
0	1074
0	1639
1	1188
0	2476
0	2833
3	1490
4	688
0	450
0	823
0	1404
0	1185
0	1558
0	2139
3	258
3	1196
2	2419
0	2944
4	839
13	527
0	113
0	934
0	1515
0	1872
0	1669
0	2250
24	119
4	291
5	1301
0	2623
9	485
38	375
11	339
13	43
3	2489
0	597
0	1434
0	1999
0	2356
4	101
4	434
0	2734
0	2937
13	1009
13	1042
0	298
0	159
0	708
0	1033
0	1662
0	2467
21	1816
24	1215
45	875
13	695
0	473
0	782
0	1395
0	1208
0	1773
0	2130
0	2951
4	1069
29	1633
11	251
45	1245
0	72
0	1506
0	1879
0	1692
0	2241
5	2025
0	2614
11	1067
29	1117
9	1730
13	1775
13	1210
13	1349
0	231
0	556
1	239
0	1990
0	2315
0	2928
4	441
0	2725
2	2156
3	1020
11	18
29	2299
0	289
0	731
0	1024
0	1653
4	678
4	243
0	2490
5	326
23	252
3	227
1	2841
14	1915
0	464
0	773
0	1354
0	1215
0	1764
4	821
0	2974
5	28
21	1068
29	1658
36	1432
7	1033
29	134
31	166
13	1687
13	1826
45	2156
0	79
0	948
0	1529
0	1838
0	1683
0	2264
0	2573
4	273
11	2670
14	149
0	254
0	547
24	2155
0	2013
0	2306
3	558
4	416
4	2367
4	1354
0	1128
0	2748
0	312
0	877
0	722
0	1031
0	1612
0	2481
5	1593
3	232
22	68
13	2440
13	681
31	1535
0	471
0	796
0	1345
0	1787
0	2080
4	137
4	1734
0	2965
13	2691
45	547
0	70
0	907
1	328
1	1510
4	630
0	1520
0	2271
0	2410
4	1186
7	438
0	2564
11	326
13	86
13	1196
0	245
0	570
24	2162
0	2004
0	2329
4	82
0	2739
0	2894
45	709
29	1216
14	2811
29	417
13	423
0	319
1	1020
0	681
36	24
2	709
0	1054
0	868
0	2440
0	1603
9	250
9	653
11	1904
0	430
0	787
0	1368
2	478
0	1165
0	2087
22	462
0	2668
1	1073
13	563
14	244
0	93
0	898
0	1527
0	1852
0	2401
0	2262
0	2587
4	263
18	139
13	2264
9	623
11	1509
14	2387
32	1421
0	204
1	242
0	1126
0	561
0	1963
24	269
4	406
0	2320
0	2698
5	1690
13	2089
11	626
11	57
13	1643
0	310
0	891
0	672
0	1045
1	440
0	2447
21	539
4	232
5	689
9	1353
29	224
13	305
0	421
0	1002
0	1375
0	1156
0	1737
0	2110
4	383
0	2659
9	1242
0	84
0	1486
0	1843
0	2424
3	500
0	2221
1	2257
6	30
0	2578
4	1883
9	1424
4	270
29	258
4	709
0	195
0	520
0	1149
0	1954
3	78
24	276
4	413
24	201
4	1319
0	2327
11	1188
1	2463
0	2908
11	453
13	473
14	1956
13	1071
0	269
0	882
0	679
1	974
0	1617
4	666
4	215
3	1129
5	698
4	1462
29	1816
0	2438
42	920
13	2483
14	1762
0	444
0	993
36	1578
0	1179
0	1728
0	2101
5	1957
34	447
0	2682
4	809
29	1524
13	2308
13	240
0	43
1	339
0	912
0	1477
0	1802
4	952
0	2212
26	656
4	1183
5	604
21	1457
9	1433
9	1068
0	2793
28	856
30	1786
0	218
0	527
0	1140
0	1977
4	754
3	522
0	2542
4	79
4	1326
0	2712
11	506
12	1374
13	1064
0	260
0	841
0	702
0	1251
1	125
0	2461
0	1576
21	1240
1	1259
28	1362
11	132
0	435
1	315
0	1016
0	1170
0	1735
1	1028
4	365
0	2060
18	2727
48	980
16	2612
0	34
1	737
0	919
0	1500
4	618
3	47
0	1793
2	1188
0	2422
24	168
1	1474
5	2773
11	991
0	2784
0	364
0	209
0	518
0	1099
0	1968
5	1082
3	2440
3	966
0	2533
0	2719
0	2858
11	1234
9	856
11	44
0	283
0	693
0	1274
0	1583
0	2452
23	1980
3	1111
3	2017
9	1404
9	2640
16	533
0	394
0	1023
37	1205
18	1522
1	1053
4	799
4	340
5	98
0	1758
0	1897
0	2051
3	1252
0	2632
47	1841
13	599
13	226
17	1286
0	57
0	622
0	1491
0	1816
4	593
0	2226
3	958
0	2381
1	762
11	1719
0	2791
13	115
29	2766
0	355
0	168
0	541
0	1090
19	299
0	2556
0	2849
0	2710
4	1991
4	1308
29	744
29	83
34	158
0	274
0	839
0	652
2	1428
0	1574
1	79
4	204
3	1555
4	1110
7	177
34	1947
0	385
0	1014
0	1339
0	1888
0	1749
0	2074
0	2639
5	107
4	774
3	1696
30	125
0	48
0	613
0	1450
0	1823
0	2372
0	2185
3	935
29	1754
